Date,AveragePrice,TotalVolume,type,year,region
2015-06-21,1.02,35734613.9,conventional,2015,TotalUS
2015-06-21,1.66,638192.89,organic,2015,TotalUS
2015-06-28,1.06,32408705.7,conventional,2015,TotalUS
2015-06-28,1.64,659947.03,organic,2015,TotalUS
2015-07-05,1.04,37943670.34,conventional,2015,TotalUS
2015-07-05,1.0,668233.0,organic,2015,TotalUS
2015-07-12,1.07,31660031.68,conventional,2015,TotalUS
2015-07-12,1.0,608845.0,organic,2015,TotalUS
2015-07-19,1.07,32324647.66,conventional,2015,TotalUS
2015-07-19,1.0,650389.0,organic,2015,TotalUS
2015-07-26,1.07,30652211.08,conventional,2015,TotalUS
2015-07-26,1.0,580826.0,organic,2015,TotalUS
2015-08-02,1.09,30358467.88,conventional,2015,TotalUS
2015-08-02,1.0,573873.0,organic,2015,TotalUS
2015-08-09,1.05,33254911.87,conventional,2015,TotalUS
2015-08-09,1.0,625259.0,organic,2015,TotalUS
2015-08-16,1.05,31936856.18,conventional,2015,TotalUS
2015-08-16,1.75,644689.71,organic,2015,TotalUS
2015-08-23,1.08,29699845.61,conventional,2015,TotalUS
2015-08-23,1.72,666276.26,organic,2015,TotalUS
2015-08-30,1.07,29761638.48,conventional,2015,TotalUS
2015-08-30,1.66,670005.94,organic,2015,TotalUS
2015-09-06,1.02,33526480.08,conventional,2015,TotalUS
2015-09-06,1.78,593797.17,organic,2015,TotalUS
2015-09-13,1.03,31245835.65,conventional,2015,TotalUS
2015-09-13,1.8,552059.64,organic,2015,TotalUS
2015-09-20,1.02,29569086.56,conventional,2015,TotalUS
2015-09-20,1.77,515240.82,organic,2015,TotalUS
2015-09-27,1.03,27753508.14,conventional,2015,TotalUS
2015-09-27,1.75,501814.87,organic,2015,TotalUS
2015-10-04,1.02,28243505.52,conventional,2015,TotalUS
2015-10-04,1.72,557392.73,organic,2015,TotalUS
2015-10-11,1.0,29216198.15,conventional,2015,TotalUS
2015-10-11,1.69,519892.67,organic,2015,TotalUS
2015-10-18,0.99,29375123.6,conventional,2015,TotalUS
2015-10-18,1.71,518034.86,organic,2015,TotalUS
2015-10-25,1.04,26240072.11,conventional,2015,TotalUS
2015-10-25,1.62,560830.54,organic,2015,TotalUS
2015-11-01,0.97,31047484.27,conventional,2015,TotalUS
2015-11-01,1.47,647789.17,organic,2015,TotalUS
2015-11-08,0.97,28485715.97,conventional,2015,TotalUS
2015-11-08,1.54,605197.12,organic,2015,TotalUS
2015-11-15,0.92,28597756.27,conventional,2015,TotalUS
2015-11-15,1.6,511347.26,organic,2015,TotalUS
2015-11-22,0.96,25114228.11,conventional,2015,TotalUS
2015-11-22,1.49,584276.79,organic,2015,TotalUS
2015-11-29,0.99,22617999.38,conventional,2015,TotalUS
2015-11-29,1.5,507830.81,organic,2015,TotalUS
2015-12-06,0.89,28800396.57,conventional,2015,TotalUS
2015-12-06,1.52,514112.96,organic,2015,TotalUS
2015-12-13,0.93,28041335.38,conventional,2015,TotalUS
2015-12-13,1.43,624300.31,organic,2015,TotalUS
2015-12-20,0.98,25083647.17,conventional,2015,TotalUS
2015-12-20,1.53,531478.24,organic,2015,TotalUS
2015-12-27,0.95,27297983.67,conventional,2015,TotalUS
2015-12-27,1.52,549787.59,organic,2015,TotalUS
2016-01-03,0.86,38142088.04,conventional,2016,TotalUS
2016-01-03,1.43,704100.5,organic,2016,TotalUS
2016-01-10,0.93,35264336.01,conventional,2016,TotalUS
2016-01-10,1.35,828670.59,organic,2016,TotalUS
2016-01-17,0.94,34426341.87,conventional,2016,TotalUS
2016-01-17,1.44,695341.42,organic,2016,TotalUS
2016-01-24,0.95,32787079.21,conventional,2016,TotalUS
2016-01-24,1.41,776964.55,organic,2016,TotalUS
2016-01-31,0.93,34721249.92,conventional,2016,TotalUS
2016-01-31,1.43,772077.2,organic,2016,TotalUS
2016-02-07,0.76,52288697.89,conventional,2016,TotalUS
2016-02-07,1.44,758795.1,organic,2016,TotalUS
2016-02-14,0.88,36476441.86,conventional,2016,TotalUS
2016-02-14,1.37,852463.31,organic,2016,TotalUS
2016-02-21,0.94,32804733.22,conventional,2016,TotalUS
2016-02-21,1.45,738856.92,organic,2016,TotalUS
2016-02-28,0.91,36801817.68,conventional,2016,TotalUS
2016-02-28,1.44,845011.63,organic,2016,TotalUS
2016-03-06,0.95,35064506.04,conventional,2016,TotalUS
2016-03-06,1.28,1012415.85,organic,2016,TotalUS
2016-03-13,0.93,36374516.14,conventional,2016,TotalUS
2016-03-13,1.29,1023655.87,organic,2016,TotalUS
2016-03-20,0.93,36335483.78,conventional,2016,TotalUS
2016-03-20,1.27,1045450.41,organic,2016,TotalUS
2016-03-27,0.94,35930195.92,conventional,2016,TotalUS
2016-03-27,1.44,900644.79,organic,2016,TotalUS
2016-04-03,0.94,33668450.55,conventional,2016,TotalUS
2016-04-03,1.44,930722.39,organic,2016,TotalUS
2016-04-10,0.9,36584029.39,conventional,2016,TotalUS
2016-04-10,1.26,1179603.03,organic,2016,TotalUS
2016-04-17,0.9,37467885.19,conventional,2016,TotalUS
2016-04-17,1.38,1022217.32,organic,2016,TotalUS
2016-04-24,0.87,39607695.3,conventional,2016,TotalUS
2016-04-24,1.25,1475457.53,organic,2016,TotalUS
2016-05-01,0.84,42867608.54,conventional,2016,TotalUS
2016-05-01,1.28,1317867.0,organic,2016,TotalUS
2016-05-08,0.82,46324529.7,conventional,2016,TotalUS
2016-05-08,1.3,1137940.78,organic,2016,TotalUS
2016-05-15,0.89,39914996.74,conventional,2016,TotalUS
2016-05-15,1.45,1023252.17,organic,2016,TotalUS
2016-05-22,0.93,36958035.51,conventional,2016,TotalUS
2016-05-22,1.36,1165715.01,organic,2016,TotalUS
2016-05-29,0.94,40019075.24,conventional,2016,TotalUS
2016-05-29,1.41,1085152.56,organic,2016,TotalUS
2016-06-05,0.97,40231259.65,conventional,2016,TotalUS
2016-06-05,1.43,1012717.93,organic,2016,TotalUS
2016-06-12,1.04,35580820.0,conventional,2016,TotalUS
2016-06-12,1.45,975275.55,organic,2016,TotalUS
2016-06-19,1.02,38489936.14,conventional,2016,TotalUS
2016-06-19,1.45,1071066.66,organic,2016,TotalUS
2016-06-26,1.04,36617023.79,conventional,2016,TotalUS
2016-06-26,1.5,1007378.78,organic,2016,TotalUS
2016-07-03,1.06,39993186.04,conventional,2016,TotalUS
2016-07-03,1.47,1073595.37,organic,2016,TotalUS
2016-07-10,1.1,35567568.43,conventional,2016,TotalUS
2016-07-10,1.51,1043428.53,organic,2016,TotalUS
2016-07-17,1.15,32656123.63,conventional,2016,TotalUS
2016-07-17,1.63,1018118.27,organic,2016,TotalUS
2016-07-24,1.2,32339377.09,conventional,2016,TotalUS
2016-07-24,1.65,919489.84,organic,2016,TotalUS
2016-07-31,1.23,31201590.22,conventional,2016,TotalUS
2016-07-31,1.58,946087.81,organic,2016,TotalUS
2016-08-07,1.15,33819909.09,conventional,2016,TotalUS
2016-08-07,1.55,1012237.01,organic,2016,TotalUS
2016-08-14,1.12,34386177.3,conventional,2016,TotalUS
2016-08-14,1.48,1093287.79,organic,2016,TotalUS
2016-08-21,1.1,33592097.72,conventional,2016,TotalUS
2016-08-21,1.51,1033169.7,organic,2016,TotalUS
2016-08-28,1.09,33993931.31,conventional,2016,TotalUS
2016-08-28,1.49,948530.88,organic,2016,TotalUS
2016-09-04,1.04,37130688.91,conventional,2016,TotalUS
2016-09-04,1.54,1052088.77,organic,2016,TotalUS
2016-09-11,1.08,34126730.95,conventional,2016,TotalUS
2016-09-11,1.52,1103488.85,organic,2016,TotalUS
2016-09-18,1.15,31346091.46,conventional,2016,TotalUS
2016-09-18,1.67,871627.58,organic,2016,TotalUS
2016-09-25,1.22,30305112.89,conventional,2016,TotalUS
2016-09-25,1.69,808891.94,organic,2016,TotalUS
2016-10-02,1.23,29615008.49,conventional,2016,TotalUS
2016-10-02,1.71,790926.03,organic,2016,TotalUS
2016-10-09,1.27,28857581.98,conventional,2016,TotalUS
2016-10-09,1.52,878367.41,organic,2016,TotalUS
2016-10-16,1.3,27707046.82,conventional,2016,TotalUS
2016-10-16,1.5,815859.49,organic,2016,TotalUS
2016-10-23,1.34,24753513.95,conventional,2016,TotalUS
2016-10-23,1.63,699763.35,organic,2016,TotalUS
2016-10-30,1.43,21009730.21,conventional,2016,TotalUS
2016-10-30,1.93,647723.55,organic,2016,TotalUS
2016-11-06,1.44,22534698.38,conventional,2016,TotalUS
2016-11-06,1.68,897671.29,organic,2016,TotalUS
2016-11-13,1.36,24075126.49,conventional,2016,TotalUS
2016-11-13,1.7,863948.15,organic,2016,TotalUS
2016-11-20,1.27,24989702.75,conventional,2016,TotalUS
2016-11-20,1.63,860320.59,organic,2016,TotalUS
2016-11-27,1.21,22923062.65,conventional,2016,TotalUS
2016-11-27,1.64,761675.87,organic,2016,TotalUS
2016-12-04,1.0,31621221.9,conventional,2016,TotalUS
2016-12-04,1.56,832767.55,organic,2016,TotalUS
2016-12-11,0.98,30093540.7,conventional,2016,TotalUS
2016-12-11,1.42,856795.63,organic,2016,TotalUS
2016-12-18,0.96,29583882.61,conventional,2016,TotalUS
2016-12-18,1.43,797042.27,organic,2016,TotalUS
2016-12-25,1.0,30287853.7,conventional,2016,TotalUS
2016-12-25,1.34,914035.42,organic,2016,TotalUS
2017-01-01,0.89,38879716.85,conventional,2017,TotalUS
2017-01-01,1.48,808971.88,organic,2017,TotalUS
2017-01-08,0.99,38049802.62,conventional,2017,TotalUS
2017-01-08,1.43,990721.83,organic,2017,TotalUS
2017-01-15,0.98,38295488.31,conventional,2017,TotalUS
2017-01-15,1.44,975724.28,organic,2017,TotalUS
2017-01-22,0.94,42140393.39,conventional,2017,TotalUS
2017-01-22,1.37,994282.98,organic,2017,TotalUS
2017-01-29,0.96,39373579.25,conventional,2017,TotalUS
2017-01-29,1.43,953206.1,organic,2017,TotalUS
2017-02-05,0.77,61034457.1,conventional,2017,TotalUS
2017-02-05,1.36,1015621.03,organic,2017,TotalUS
2017-02-12,0.87,41077470.65,conventional,2017,TotalUS
2017-02-12,1.41,1060775.98,organic,2017,TotalUS
2017-02-19,0.99,33905854.58,conventional,2017,TotalUS
2017-02-19,1.31,1634877.11,organic,2017,TotalUS
2017-02-26,0.99,37007797.69,conventional,2017,TotalUS
2017-02-26,1.21,1436663.15,organic,2017,TotalUS
2017-03-05,1.13,33684175.01,conventional,2017,TotalUS
2017-03-05,1.16,1619398.24,organic,2017,TotalUS
2017-03-12,1.22,32020573.94,conventional,2017,TotalUS
2017-03-12,1.38,1337596.89,organic,2017,TotalUS
2017-03-19,1.25,31595125.23,conventional,2017,TotalUS
2017-03-19,1.5,1284018.65,organic,2017,TotalUS
2017-03-26,1.24,32555119.32,conventional,2017,TotalUS
2017-03-26,1.29,1581127.36,organic,2017,TotalUS
2017-04-02,1.21,34468017.36,conventional,2017,TotalUS
2017-04-02,1.42,1492167.41,organic,2017,TotalUS
2017-04-09,1.21,34785712.55,conventional,2017,TotalUS
2017-04-09,1.43,1387436.32,organic,2017,TotalUS
2017-04-16,1.23,35182320.78,conventional,2017,TotalUS
2017-04-16,1.49,1493331.28,organic,2017,TotalUS
2017-04-23,1.18,35729013.92,conventional,2017,TotalUS
2017-04-23,1.61,1190461.18,organic,2017,TotalUS
2017-04-30,1.18,38315500.43,conventional,2017,TotalUS
2017-04-30,1.68,1248175.29,organic,2017,TotalUS
2017-05-07,1.09,47293921.6,conventional,2017,TotalUS
2017-05-07,1.57,1394126.23,organic,2017,TotalUS
2017-05-14,1.19,36634269.03,conventional,2017,TotalUS
2017-05-14,1.55,1375125.12,organic,2017,TotalUS
2017-05-21,1.26,34397651.15,conventional,2017,TotalUS
2017-05-21,1.71,1210560.61,organic,2017,TotalUS
2017-05-28,1.28,37030893.73,conventional,2017,TotalUS
2017-05-28,1.69,1302205.55,organic,2017,TotalUS
2017-06-04,1.24,37352360.59,conventional,2017,TotalUS
2017-06-04,1.64,1352960.47,organic,2017,TotalUS
2017-06-11,1.21,37039853.8,conventional,2017,TotalUS
2017-06-11,1.56,1397448.17,organic,2017,TotalUS
2017-06-18,1.18,38247669.33,conventional,2017,TotalUS
2017-06-18,1.71,1304554.29,organic,2017,TotalUS
2017-06-25,1.17,37305307.68,conventional,2017,TotalUS
2017-06-25,1.77,1101009.92,organic,2017,TotalUS
2017-07-02,1.21,38010426.16,conventional,2017,TotalUS
2017-07-02,1.74,1173393.06,organic,2017,TotalUS
2017-07-09,1.17,39367336.18,conventional,2017,TotalUS
2017-07-09,1.71,1130374.7,organic,2017,TotalUS
2017-07-16,1.33,32455047.11,conventional,2017,TotalUS
2017-07-16,1.78,1148354.84,organic,2017,TotalUS
2017-07-23,1.31,32608301.51,conventional,2017,TotalUS
2017-07-23,1.76,1214158.19,organic,2017,TotalUS
2017-07-30,1.32,31756097.22,conventional,2017,TotalUS
2017-07-30,1.78,1091590.78,organic,2017,TotalUS
2017-08-06,1.33,32529920.23,conventional,2017,TotalUS
2017-08-06,1.83,1059971.14,organic,2017,TotalUS
2017-08-13,1.33,32817254.13,conventional,2017,TotalUS
2017-08-13,1.88,1014709.07,organic,2017,TotalUS
2017-08-20,1.41,29913744.37,conventional,2017,TotalUS
2017-08-20,1.96,1071538.25,organic,2017,TotalUS
2017-08-27,1.47,28785279.75,conventional,2017,TotalUS
2017-08-27,2.09,1045992.02,organic,2017,TotalUS
2017-09-03,1.57,26808410.65,conventional,2017,TotalUS
2017-09-03,2.06,1075538.53,organic,2017,TotalUS
2017-09-10,1.56,26385081.36,conventional,2017,TotalUS
2017-09-10,2.03,1093955.66,organic,2017,TotalUS
2017-09-17,1.57,25394902.82,conventional,2017,TotalUS
2017-09-17,2.0,1074567.7,organic,2017,TotalUS
2017-09-24,1.62,24637148.38,conventional,2017,TotalUS
2017-09-24,1.94,1125443.38,organic,2017,TotalUS
2017-10-01,1.64,24610645.21,conventional,2017,TotalUS
2017-10-01,1.95,1072521.35,organic,2017,TotalUS
2017-10-08,1.65,24397166.19,conventional,2017,TotalUS
2017-10-08,1.9,1164140.49,organic,2017,TotalUS
2017-10-15,1.58,25031589.09,conventional,2017,TotalUS
2017-10-15,1.85,1172057.19,organic,2017,TotalUS
2017-10-22,1.44,26706971.51,conventional,2017,TotalUS
2017-10-22,1.82,1180823.79,organic,2017,TotalUS
2017-10-29,1.29,30237911.23,conventional,2017,TotalUS
2017-10-29,1.84,1123703.61,organic,2017,TotalUS
2017-11-05,1.19,32051594.24,conventional,2017,TotalUS
2017-11-05,1.82,1068530.09,organic,2017,TotalUS
2017-11-12,1.15,32336225.0,conventional,2017,TotalUS
2017-11-12,1.81,1044591.43,organic,2017,TotalUS
2017-11-19,1.17,29253484.0,conventional,2017,TotalUS
2017-11-19,1.77,967886.13,organic,2017,TotalUS
2017-11-26,1.24,24686675.0,conventional,2017,TotalUS
2017-11-26,1.72,957800.72,organic,2017,TotalUS
2017-12-03,1.09,33824253.0,conventional,2017,TotalUS
2017-12-03,1.62,1119325.0,organic,2017,TotalUS
2017-12-10,1.03,35634913.01,conventional,2017,TotalUS
2017-12-10,1.54,1217680.36,organic,2017,TotalUS
2017-12-17,1.07,30757767.03,conventional,2017,TotalUS
2017-12-17,1.57,1148617.16,organic,2017,TotalUS
2017-12-24,1.18,29102349.33,conventional,2017,TotalUS
2017-12-24,1.64,1179930.12,organic,2017,TotalUS
2017-12-31,0.98,38267341.61,conventional,2017,TotalUS
2017-12-31,1.52,1243940.09,organic,2017,TotalUS
2018-01-08,1.196886313,31270208.84,conventional,2018,TotalUS
2018-01-08,1.70179863,1246427.77,organic,2018,TotalUS
2018-01-14,1.256351886,31448325.06,conventional,2018,TotalUS
2018-01-14,1.728522645,1227668.76,organic,2018,TotalUS
2018-01-21,1.14029433,36420500.11,conventional,2018,TotalUS
2018-01-21,1.748186205,1077448.71,organic,2018,TotalUS
2018-01-28,1.157815556,33704585.54,conventional,2018,TotalUS
2018-01-28,1.7193081,1186706.2,organic,2018,TotalUS
2018-02-04,0.935002729,52233680.28,conventional,2018,TotalUS
2018-02-04,1.592869534,1253643.02,organic,2018,TotalUS
2018-02-11,1.021713166,36605247.2,conventional,2018,TotalUS
2018-02-11,1.669843516,1168641.56,organic,2018,TotalUS
2018-02-18,1.122078328,31204685.14,conventional,2018,TotalUS
2018-02-18,1.604680505,1668074.66,organic,2018,TotalUS
2018-02-25,1.115425402,33575613.63,conventional,2018,TotalUS
2018-02-25,1.677236656,1288906.41,organic,2018,TotalUS
2018-03-04,1.127786221,34246746.93,conventional,2018,TotalUS
2018-03-04,1.605787434,1449040.68,organic,2018,TotalUS
2018-03-11,1.148532403,33909996.29,conventional,2018,TotalUS
2018-03-11,1.598908901,1556854.53,organic,2018,TotalUS
2018-03-18,1.111636249,35034447.15,conventional,2018,TotalUS
2018-03-18,1.620140131,1489741.47,organic,2018,TotalUS
2018-03-25,1.106226225,35336075.81,conventional,2018,TotalUS
2018-03-25,1.654950118,1353909.25,organic,2018,TotalUS
2018-04-01,1.176251343,33868779.53,conventional,2018,TotalUS
2018-04-01,1.680644823,1418765.44,organic,2018,TotalUS
2018-04-08,1.088910683,36116411.33,conventional,2018,TotalUS
2018-04-08,1.636036718,1369032.98,organic,2018,TotalUS
2018-04-15,1.083697766,39254298.44,conventional,2018,TotalUS
2018-04-15,1.594659127,1479091.9,organic,2018,TotalUS
2018-04-22,1.100492434,36752192.45,conventional,2018,TotalUS
2018-04-22,1.595852928,1569427.04,organic,2018,TotalUS
2018-04-29,1.118793576,37211553.96,conventional,2018,TotalUS
2018-04-29,1.652726533,1455840.91,organic,2018,TotalUS
2018-05-06,0.941859936,53263366.56,conventional,2018,TotalUS
2018-05-06,1.648378742,1346179.13,organic,2018,TotalUS
2018-05-13,1.052688627,38735043.53,conventional,2018,TotalUS
2018-05-13,1.638060677,1441095.94,organic,2018,TotalUS
2018-05-20,1.0747351,36919575.3,conventional,2018,TotalUS
2018-05-20,1.580030036,1546903.46,organic,2018,TotalUS
2018-05-27,1.104746126,38781404.39,conventional,2018,TotalUS
2018-05-27,1.45631645,1983901.95,organic,2018,TotalUS
2018-06-03,1.126211458,37688402.11,conventional,2018,TotalUS
2018-06-03,1.499191147,1966248.67,organic,2018,TotalUS
2018-06-10,1.080315604,38754188.43,conventional,2018,TotalUS
2018-06-10,1.605013932,1579458.53,organic,2018,TotalUS
2018-06-17,1.13361387,37493445.63,conventional,2018,TotalUS
2018-06-17,1.508782281,1814477.83,organic,2018,TotalUS
2018-06-24,1.100800158,37652899.86,conventional,2018,TotalUS
2018-06-24,1.598804043,1526082.69,organic,2018,TotalUS
2018-07-01,1.103524216,38236270.9,conventional,2018,TotalUS
2018-07-01,1.639607588,1529210.7,organic,2018,TotalUS
2018-07-08,1.08929534,40304264.21,conventional,2018,TotalUS
2018-07-08,1.634025812,1551702.34,organic,2018,TotalUS
2018-07-15,1.121067401,36371525.35,conventional,2018,TotalUS
2018-07-15,1.692627833,1442027.35,organic,2018,TotalUS
2018-07-22,1.153531152,35085348.3,conventional,2018,TotalUS
2018-07-22,1.66970771,1393382.43,organic,2018,TotalUS
2018-07-29,1.180263111,33766770.23,conventional,2018,TotalUS
2018-07-29,1.705758438,1311482.08,organic,2018,TotalUS
2018-08-05,1.200295839,33605053.7,conventional,2018,TotalUS
2018-08-05,1.743544192,1235239.12,organic,2018,TotalUS
2018-08-12,1.172363403,34490083.95,conventional,2018,TotalUS
2018-08-12,1.744592951,1269894.54,organic,2018,TotalUS
2018-08-19,1.194544124,33912637.24,conventional,2018,TotalUS
2018-08-19,1.796017782,1259394.89,organic,2018,TotalUS
2018-08-26,1.291553479,31017877.76,conventional,2018,TotalUS
2018-08-26,1.858590268,1275466.79,organic,2018,TotalUS
2018-09-02,1.367633154,30303861.81,conventional,2018,TotalUS
2018-09-02,1.898985813,1349215.78,organic,2018,TotalUS
2018-09-09,1.315736037,31080774.06,conventional,2018,TotalUS
2018-09-09,1.885101853,1328591.66,organic,2018,TotalUS
2018-09-16,1.295162979,29770824.6,conventional,2018,TotalUS
2018-09-16,1.862952247,1285824.16,organic,2018,TotalUS
2018-09-23,1.263706919,28989439.27,conventional,2018,TotalUS
2018-09-23,1.850909945,1275209.14,organic,2018,TotalUS
2018-09-30,1.179449313,30896780.31,conventional,2018,TotalUS
2018-09-30,1.819419479,1331178.8,organic,2018,TotalUS
2018-10-07,1.168405523,31047548.29,conventional,2018,TotalUS
2018-10-07,1.744084233,1416316.62,organic,2018,TotalUS
2018-10-14,1.153603297,30643478.24,conventional,2018,TotalUS
2018-10-14,1.673367758,1431976.24,organic,2018,TotalUS
2018-10-21,1.185703392,28705237.62,conventional,2018,TotalUS
2018-10-21,1.647689403,1411908.85,organic,2018,TotalUS
2018-10-28,1.076739436,32868282.18,conventional,2018,TotalUS
2018-10-28,1.627733937,1421594.47,organic,2018,TotalUS
2018-11-04,1.080016035,31857727.68,conventional,2018,TotalUS
2018-11-04,1.630273987,1379827.62,organic,2018,TotalUS
2018-11-11,1.082357105,31922294.05,conventional,2018,TotalUS
2018-11-11,1.624102132,1441557.13,organic,2018,TotalUS
2018-11-18,1.217183796,24790414.27,conventional,2018,TotalUS
2018-11-18,1.657385295,1506048.09,organic,2018,TotalUS
2018-11-25,1.339982658,18131757.38,conventional,2018,TotalUS
2018-11-25,1.796098033,1062357.51,organic,2018,TotalUS
2018-12-02,1.298610857,23312201.56,conventional,2018,TotalUS
2018-12-02,1.697806983,1213508.04,organic,2018,TotalUS
2018-12-09,1.190715109,27311319.96,conventional,2018,TotalUS
2018-12-09,1.61318657,1484616.33,organic,2018,TotalUS
2018-12-16,1.129079962,29404434.07,conventional,2018,TotalUS
2018-12-16,1.569748091,1429290.49,organic,2018,TotalUS
2018-12-23,1.126215008,29471973.77,conventional,2018,TotalUS
2018-12-23,1.611846008,1406192.49,organic,2018,TotalUS
2018-12-30,0.995165083,35286519.72,conventional,2018,TotalUS
2018-12-30,1.611937096,1288272.21,organic,2018,TotalUS
2019-01-07,1.079318319,37463237.54,conventional,2019,TotalUS
2019-01-07,1.588942453,1705747.26,organic,2019,TotalUS
2019-01-13,1.013800442,40708189.7,conventional,2019,TotalUS
2019-01-13,1.606368685,1645587.7,organic,2019,TotalUS
2019-01-20,1.04723742,40084928.08,conventional,2019,TotalUS
2019-01-20,1.61417855,1637104.2,organic,2019,TotalUS
2019-01-27,1.08094423,37290316.42,conventional,2019,TotalUS
2019-01-27,1.583289529,1702761.82,organic,2019,TotalUS
2019-02-03,0.887685253,53214443.11,conventional,2019,TotalUS
2019-02-03,1.479690756,1629668.28,organic,2019,TotalUS
2019-02-10,0.956180583,39762370.64,conventional,2019,TotalUS
2019-02-10,1.462037912,1703857.05,organic,2019,TotalUS
2019-02-17,1.006465245,36034272.3,conventional,2019,TotalUS
2019-02-17,1.543698324,1426052.47,organic,2019,TotalUS
2019-02-24,1.036590227,37044893.49,conventional,2019,TotalUS
2019-02-24,1.538218449,1556097.75,organic,2019,TotalUS
2019-03-03,1.056757047,37424050.67,conventional,2019,TotalUS
2019-03-03,1.545361445,1689263.97,organic,2019,TotalUS
2019-03-10,1.040174065,38939856.68,conventional,2019,TotalUS
2019-03-10,1.520856894,1632226.78,organic,2019,TotalUS
2019-03-17,1.003171942,40548654.43,conventional,2019,TotalUS
2019-03-17,1.514123482,1665919.45,organic,2019,TotalUS
2019-03-24,1.039969126,39938663.33,conventional,2019,TotalUS
2019-03-24,1.476269216,1660830.79,organic,2019,TotalUS
2019-03-31,1.03847375,38511367.23,conventional,2019,TotalUS
2019-03-31,1.563473967,1454341.93,organic,2019,TotalUS
2019-04-07,1.025758808,41525228.61,conventional,2019,TotalUS
2019-04-07,1.586033028,1533418.88,organic,2019,TotalUS
2019-04-14,1.114826099,39209920.96,conventional,2019,TotalUS
2019-04-14,1.504200527,1893964.5,organic,2019,TotalUS
2019-04-21,1.350580067,33256304.49,conventional,2019,TotalUS
2019-04-21,1.785519037,1525572.58,organic,2019,TotalUS
2019-04-28,1.447876156,29918805.38,conventional,2019,TotalUS
2019-04-28,1.987207133,1329797.13,organic,2019,TotalUS
2019-05-05,1.287606868,41869981.31,conventional,2019,TotalUS
2019-05-05,1.975916753,1326603.12,organic,2019,TotalUS
2019-05-12,1.307193875,36693275.59,conventional,2019,TotalUS
2019-05-12,1.883526083,1366103.63,organic,2019,TotalUS
2019-05-19,1.355314139,32695663.05,conventional,2019,TotalUS
2019-05-19,1.9334725,1256255.04,organic,2019,TotalUS
2019-05-26,1.378447214,34320791.4,conventional,2019,TotalUS
2019-05-26,1.927265032,1362999.47,organic,2019,TotalUS
2019-06-02,1.298670927,36548861.81,conventional,2019,TotalUS
2019-06-02,1.847639599,1320233.32,organic,2019,TotalUS
2019-06-09,1.298420403,36132361.72,conventional,2019,TotalUS
2019-06-09,1.831563293,1263034.08,organic,2019,TotalUS
2019-06-16,1.410779482,32907971.44,conventional,2019,TotalUS
