Date,AveragePrice,TotalVolume,type,year,region
2015-06-14,2.03,1542.45,organic,2015,Albany
2015-06-21,1.27,104849.39,conventional,2015,Albany
2015-06-21,2.09,1053.73,organic,2015,Albany
2015-06-28,1.37,89534.81,conventional,2015,Albany
2015-06-28,2.02,1200.61,organic,2015,Albany
2015-07-05,1.35,109252.12,conventional,2015,Albany
2015-07-05,2.04,1573.19,organic,2015,Albany
2015-07-12,1.05,124055.31,conventional,2015,Albany
2015-07-12,2.01,1175.34,organic,2015,Albany
2015-07-19,1.26,96617.0,conventional,2015,Albany
2015-07-19,2.08,1076.23,organic,2015,Albany
2015-07-26,1.11,106757.1,conventional,2015,Albany
2015-07-26,2.01,1449.04,organic,2015,Albany
2015-08-02,1.45,75133.1,conventional,2015,Albany
2015-08-02,2.0,1223.94,organic,2015,Albany
2015-08-09,1.12,111140.93,conventional,2015,Albany
2015-08-09,1.88,1421.47,organic,2015,Albany
2015-08-16,1.33,80043.78,conventional,2015,Albany
2015-08-16,2.0,1467.23,organic,2015,Albany
2015-08-23,1.34,79992.09,conventional,2015,Albany
2015-08-23,1.87,1275.64,organic,2015,Albany
2015-08-30,1.07,105693.84,conventional,2015,Albany
2015-08-30,1.88,1239.16,organic,2015,Albany
2015-09-06,1.11,99172.96,conventional,2015,Albany
2015-09-06,1.86,1168.86,organic,2015,Albany
2015-09-13,1.28,76111.27,conventional,2015,Albany
2015-09-13,1.99,902.5,organic,2015,Albany
2015-09-20,1.33,69759.01,conventional,2015,Albany
2015-09-20,1.98,774.2,organic,2015,Albany
2015-09-27,0.99,106803.39,conventional,2015,Albany
2015-09-27,1.98,814.13,organic,2015,Albany
2015-10-04,1.31,61007.1,conventional,2015,Albany
2015-10-04,1.98,1145.88,organic,2015,Albany
2015-10-11,1.28,64489.17,conventional,2015,Albany
2015-10-11,1.9,1170.01,organic,2015,Albany
2015-10-18,1.12,84843.44,conventional,2015,Albany
2015-10-18,1.97,969.29,organic,2015,Albany
2015-10-25,1.07,74338.76,conventional,2015,Albany
2015-10-25,1.83,1161.9,organic,2015,Albany
2015-11-01,1.02,99811.42,conventional,2015,Albany
2015-11-01,1.88,1021.68,organic,2015,Albany
2015-11-08,0.98,109428.33,conventional,2015,Albany
2015-11-08,1.88,1332.27,organic,2015,Albany
2015-11-15,0.99,83453.76,conventional,2015,Albany
2015-11-15,1.89,1208.54,organic,2015,Albany
2015-11-22,1.26,55979.78,conventional,2015,Albany
2015-11-22,1.94,858.83,organic,2015,Albany
2015-11-29,1.28,51039.6,conventional,2015,Albany
2015-11-29,1.94,831.69,organic,2015,Albany
2015-12-06,1.08,78992.15,conventional,2015,Albany
2015-12-06,1.84,1158.42,organic,2015,Albany
2015-12-13,0.93,118220.22,conventional,2015,Albany
2015-12-13,1.85,995.96,organic,2015,Albany
2015-12-20,1.35,54876.98,conventional,2015,Albany
2015-12-20,1.89,1163.03,organic,2015,Albany
2015-12-27,1.33,64236.62,conventional,2015,Albany
2015-12-27,1.83,989.55,organic,2015,Albany
2016-01-03,1.03,149038.15,conventional,2016,Albany
2016-01-03,1.75,1145.5,organic,2016,Albany
2016-01-10,1.28,79121.77,conventional,2016,Albany
2016-01-10,1.83,1676.05,organic,2016,Albany
2016-01-17,1.26,119972.41,conventional,2016,Albany
2016-01-17,1.67,1496.73,organic,2016,Albany
2016-01-24,1.22,96089.13,conventional,2016,Albany
2016-01-24,1.83,1506.87,organic,2016,Albany
2016-01-31,1.16,102038.32,conventional,2016,Albany
2016-01-31,1.79,1305.94,organic,2016,Albany
2016-02-07,1.07,169614.01,conventional,2016,Albany
2016-02-07,1.81,1252.86,organic,2016,Albany
2016-02-14,1.13,98008.16,conventional,2016,Albany
2016-02-14,1.81,1247.8,organic,2016,Albany
2016-02-21,1.28,99817.47,conventional,2016,Albany
2016-02-21,1.79,1282.87,organic,2016,Albany
2016-02-28,1.26,87822.43,conventional,2016,Albany
2016-02-28,1.79,1485.73,organic,2016,Albany
2016-03-06,1.27,90633.66,conventional,2016,Albany
2016-03-06,1.92,1704.24,organic,2016,Albany
2016-03-13,1.18,108264.9,conventional,2016,Albany
2016-03-13,1.79,1822.67,organic,2016,Albany
2016-03-20,1.32,110401.88,conventional,2016,Albany
2016-03-20,1.76,1733.01,organic,2016,Albany
2016-03-27,1.49,92529.27,conventional,2016,Albany
2016-03-27,1.65,1705.39,organic,2016,Albany
2016-04-03,0.85,81694.23,conventional,2016,Albany
2016-04-03,1.56,1903.46,organic,2016,Albany
2016-04-10,1.46,70253.3,conventional,2016,Albany
2016-04-10,1.62,2161.66,organic,2016,Albany
2016-04-17,1.22,86433.63,conventional,2016,Albany
2016-04-17,1.82,2058.73,organic,2016,Albany
2016-04-24,1.18,102490.2,conventional,2016,Albany
2016-04-24,1.77,2328.82,organic,2016,Albany
2016-05-01,1.03,173781.78,conventional,2016,Albany
2016-05-01,1.78,1604.0,organic,2016,Albany
2016-05-08,1.27,120194.49,conventional,2016,Albany
2016-05-08,1.83,2103.64,organic,2016,Albany
2016-05-15,1.36,96924.19,conventional,2016,Albany
2016-05-15,1.59,1259.86,organic,2016,Albany
2016-05-22,1.34,98863.64,conventional,2016,Albany
2016-05-22,1.55,1193.06,organic,2016,Albany
2016-05-29,1.49,127812.25,conventional,2016,Albany
2016-05-29,1.49,1117.44,organic,2016,Albany
2016-06-05,1.47,115857.12,conventional,2016,Albany
2016-06-05,1.47,1007.03,organic,2016,Albany
2016-06-12,1.38,111394.5,conventional,2016,Albany
2016-06-12,1.43,887.29,organic,2016,Albany
2016-06-19,1.42,112817.51,conventional,2016,Albany
2016-06-19,1.45,974.27,organic,2016,Albany
2016-06-26,1.5,133086.66,conventional,2016,Albany
2016-06-26,1.53,1922.75,organic,2016,Albany
2016-07-03,1.42,115907.61,conventional,2016,Albany
2016-07-03,1.43,3529.44,organic,2016,Albany
2016-07-10,1.11,131630.13,conventional,2016,Albany
2016-07-10,1.58,2173.2,organic,2016,Albany
2016-07-17,1.31,89228.02,conventional,2016,Albany
2016-07-17,1.57,2399.74,organic,2016,Albany
2016-07-24,1.46,98321.14,conventional,2016,Albany
2016-07-24,1.42,1811.44,organic,2016,Albany
2016-07-31,1.61,125586.57,conventional,2016,Albany
2016-07-31,1.43,1553.42,organic,2016,Albany
2016-08-07,1.48,99683.11,conventional,2016,Albany
2016-08-07,1.67,1545.79,organic,2016,Albany
2016-08-14,1.2,110528.09,conventional,2016,Albany
2016-08-14,1.72,1609.03,organic,2016,Albany
2016-08-21,1.43,94882.79,conventional,2016,Albany
2016-08-21,1.67,1926.01,organic,2016,Albany
2016-08-28,1.18,145323.22,conventional,2016,Albany
2016-08-28,1.66,1922.46,organic,2016,Albany
2016-09-04,1.44,95456.26,conventional,2016,Albany
2016-09-04,1.73,2194.77,organic,2016,Albany
2016-09-11,1.37,81473.15,conventional,2016,Albany
2016-09-11,1.68,3501.41,organic,2016,Albany
2016-09-18,1.39,79513.63,conventional,2016,Albany
2016-09-18,1.69,2137.53,organic,2016,Albany
2016-09-25,1.62,96853.15,conventional,2016,Albany
2016-09-25,1.68,2019.71,organic,2016,Albany
2016-10-02,1.51,75480.26,conventional,2016,Albany
2016-10-02,1.73,2492.82,organic,2016,Albany
2016-10-09,1.13,101087.84,conventional,2016,Albany
2016-10-09,1.75,2179.44,organic,2016,Albany
2016-10-16,1.4,69060.9,conventional,2016,Albany
2016-10-16,1.75,1939.89,organic,2016,Albany
2016-10-23,1.19,92080.35,conventional,2016,Albany
2016-10-23,1.86,1913.99,organic,2016,Albany
2016-10-30,1.46,58375.1,conventional,2016,Albany
2016-10-30,1.96,1326.8,organic,2016,Albany
2016-11-06,1.63,57178.2,conventional,2016,Albany
2016-11-06,1.93,2674.0,organic,2016,Albany
2016-11-13,1.62,63608.01,conventional,2016,Albany
2016-11-13,2.0,2084.37,organic,2016,Albany
2016-11-20,1.56,70089.51,conventional,2016,Albany
2016-11-20,1.93,1862.7,organic,2016,Albany
2016-11-27,1.52,58171.89,conventional,2016,Albany
2016-11-27,1.97,1646.78,organic,2016,Albany
2016-12-04,1.48,113031.96,conventional,2016,Albany
2016-12-04,1.97,1364.73,organic,2016,Albany
2016-12-11,1.49,71777.85,conventional,2016,Albany
2016-12-11,1.9,1886.63,organic,2016,Albany
2016-12-18,1.53,68938.53,conventional,2016,Albany
2016-12-18,1.86,1472.84,organic,2016,Albany
2016-12-25,1.52,73341.73,conventional,2016,Albany
2016-12-25,1.93,1714.92,organic,2016,Albany
2017-01-01,1.47,129948.23,conventional,2017,Albany
2017-01-01,1.87,1376.7,organic,2017,Albany
2017-01-08,1.55,91728.18,conventional,2017,Albany
2017-01-08,1.94,2229.52,organic,2017,Albany
2017-01-15,1.55,88526.26,conventional,2017,Albany
2017-01-15,1.84,1982.65,organic,2017,Albany
2017-01-22,1.59,128679.24,conventional,2017,Albany
2017-01-22,1.82,1897.07,organic,2017,Albany
2017-01-29,1.31,95424.59,conventional,2017,Albany
2017-01-29,1.86,1795.81,organic,2017,Albany
2017-02-05,1.49,183549.08,conventional,2017,Albany
2017-02-05,1.72,1753.35,organic,2017,Albany
2017-02-12,1.42,97215.94,conventional,2017,Albany
2017-02-12,1.78,1806.4,organic,2017,Albany
2017-02-19,1.67,95475.07,conventional,2017,Albany
2017-02-19,1.67,2523.56,organic,2017,Albany
2017-02-26,1.4,88371.09,conventional,2017,Albany
2017-02-26,1.71,2185.96,organic,2017,Albany
2017-03-05,1.18,107354.25,conventional,2017,Albany
2017-03-05,1.84,2228.14,organic,2017,Albany
2017-03-12,1.54,95713.29,conventional,2017,Albany
2017-03-12,1.97,2001.95,organic,2017,Albany
2017-03-19,1.6,92774.61,conventional,2017,Albany
2017-03-19,1.87,2763.38,organic,2017,Albany
2017-03-26,1.16,122951.65,conventional,2017,Albany
2017-03-26,2.02,2250.22,organic,2017,Albany
2017-04-02,1.62,92621.11,conventional,2017,Albany
2017-04-02,1.86,3492.87,organic,2017,Albany
2017-04-09,1.54,105436.11,conventional,2017,Albany
2017-04-09,1.92,2209.82,organic,2017,Albany
2017-04-16,1.62,90487.05,conventional,2017,Albany
2017-04-16,1.85,2886.48,organic,2017,Albany
2017-04-23,1.34,89327.1,conventional,2017,Albany
2017-04-23,1.92,2087.6,organic,2017,Albany
2017-04-30,1.13,124926.39,conventional,2017,Albany
2017-04-30,1.74,3046.63,organic,2017,Albany
2017-05-07,1.47,127193.26,conventional,2017,Albany
2017-05-07,1.79,2897.23,organic,2017,Albany
2017-05-14,1.77,96750.67,conventional,2017,Albany
2017-05-14,1.57,4270.28,organic,2017,Albany
2017-05-21,1.38,100256.85,conventional,2017,Albany
2017-05-21,1.84,3184.37,organic,2017,Albany
2017-05-28,1.8,121869.11,conventional,2017,Albany
2017-05-28,1.87,3365.45,organic,2017,Albany
2017-06-04,1.7,84842.97,conventional,2017,Albany
2017-06-04,1.63,3771.39,organic,2017,Albany
2017-06-11,1.65,91949.26,conventional,2017,Albany
2017-06-11,2.04,2719.24,organic,2017,Albany
2017-06-18,1.58,97079.34,conventional,2017,Albany
2017-06-18,2.03,3185.1,organic,2017,Albany
2017-06-25,1.53,89303.04,conventional,2017,Albany
2017-06-25,2.13,2898.81,organic,2017,Albany
2017-07-02,1.56,98282.07,conventional,2017,Albany
2017-07-02,2.03,2268.86,organic,2017,Albany
2017-07-09,1.52,101331.41,conventional,2017,Albany
2017-07-09,2.0,1883.1,organic,2017,Albany
2017-07-16,1.39,102461.61,conventional,2017,Albany
2017-07-16,1.87,2889.03,organic,2017,Albany
2017-07-23,1.49,84416.61,conventional,2017,Albany
2017-07-23,1.42,4233.61,organic,2017,Albany
2017-07-30,1.61,83599.96,conventional,2017,Albany
2017-07-30,1.67,2503.82,organic,2017,Albany
2017-08-06,1.53,92938.17,conventional,2017,Albany
2017-08-06,1.98,2576.49,organic,2017,Albany
2017-08-13,1.52,133070.41,conventional,2017,Albany
2017-08-13,1.9,2259.92,organic,2017,Albany
2017-08-20,1.61,74620.33,conventional,2017,Albany
2017-08-20,1.86,2584.08,organic,2017,Albany
2017-08-27,1.61,75471.56,conventional,2017,Albany
2017-08-27,1.91,2525.28,organic,2017,Albany
2017-09-03,1.76,74297.64,conventional,2017,Albany
2017-09-03,2.0,2022.0,organic,2017,Albany
2017-09-10,1.78,99645.88,conventional,2017,Albany
2017-09-10,1.78,3139.84,organic,2017,Albany
2017-09-17,1.41,80109.29,conventional,2017,Albany
2017-09-17,1.55,3431.2,organic,2017,Albany
2017-09-24,1.64,68539.64,conventional,2017,Albany
2017-09-24,1.42,3627.18,organic,2017,Albany
2017-10-01,1.69,71205.11,conventional,2017,Albany
2017-10-01,1.59,3423.95,organic,2017,Albany
2017-10-08,1.78,55368.61,conventional,2017,Albany
2017-10-08,1.4,5229.43,organic,2017,Albany
2017-10-15,1.65,73574.89,conventional,2017,Albany
2017-10-15,1.47,4522.84,organic,2017,Albany
2017-10-22,1.56,69704.09,conventional,2017,Albany
2017-10-22,1.49,4337.67,organic,2017,Albany
2017-10-29,1.67,69432.23,conventional,2017,Albany
2017-10-29,1.38,5583.79,organic,2017,Albany
2017-11-05,1.62,71076.94,conventional,2017,Albany
2017-11-05,1.5,3425.86,organic,2017,Albany
2017-11-12,1.26,113586.0,conventional,2017,Albany
2017-11-12,1.71,2664.62,organic,2017,Albany
2017-11-19,1.65,97273.0,conventional,2017,Albany
2017-11-19,1.75,2506.38,organic,2017,Albany
2017-11-26,1.5,62977.0,conventional,2017,Albany
2017-11-26,1.57,2841.29,organic,2017,Albany
2017-12-03,1.39,139970.0,conventional,2017,Albany
2017-12-03,1.44,3577.04,organic,2017,Albany
2017-12-10,1.29,92325.53,conventional,2017,Albany
2017-12-10,1.45,3779.98,organic,2017,Albany
2017-12-17,1.43,70677.56,conventional,2017,Albany
2017-12-17,1.43,3513.77,organic,2017,Albany
2017-12-24,1.45,77039.09,conventional,2017,Albany
2017-12-24,1.58,3694.13,organic,2017,Albany
2017-12-31,1.47,113514.42,conventional,2017,Albany
2017-12-31,1.46,3463.85,organic,2017,Albany
2018-01-08,0.981850616,85620.06,conventional,2018,Albany
2018-01-08,1.520007464,4178.23,organic,2018,Albany
2018-01-14,1.162779285,83021.92,conventional,2018,Albany
2018-01-14,1.573900703,3558.33,organic,2018,Albany
2018-01-21,0.931456191,117395.16,conventional,2018,Albany
2018-01-21,1.677814172,2811.58,organic,2018,Albany
2018-01-28,1.141447956,82598.1,conventional,2018,Albany
2018-01-28,1.313517871,6092.11,organic,2018,Albany
2018-02-04,1.577044144,189926.72,conventional,2018,Albany
2018-02-04,1.652256643,3360.71,organic,2018,Albany
2018-02-11,0.880401237,107113.67,conventional,2018,Albany
2018-02-11,1.586027502,3233.39,organic,2018,Albany
2018-02-18,1.065320448,74303.71,conventional,2018,Albany
2018-02-18,1.517962305,6929.55,organic,2018,Albany
2018-02-25,1.329966894,92450.01,conventional,2018,Albany
2018-02-25,1.499619611,4509.98,organic,2018,Albany
2018-03-04,0.836577151,119703.05,conventional,2018,Albany
2018-03-04,1.619469829,3145.93,organic,2018,Albany
2018-03-11,0.962325524,125080.42,conventional,2018,Albany
2018-03-11,1.839732402,2098.62,organic,2018,Albany
2018-03-18,1.405372869,93154.16,conventional,2018,Albany
2018-03-18,1.819026414,2617.87,organic,2018,Albany
2018-03-25,0.858400321,129524.05,conventional,2018,Albany
2018-03-25,1.888241636,1892.15,organic,2018,Albany
2018-04-01,1.046780591,98799.94,conventional,2018,Albany
2018-04-01,1.857165768,2321.73,organic,2018,Albany
2018-04-08,0.905516645,123405.24,conventional,2018,Albany
2018-04-08,1.913255106,1983.5,organic,2018,Albany
2018-04-15,0.792240368,151218.19,conventional,2018,Albany
2018-04-15,1.592293699,2882.88,organic,2018,Albany
2018-04-22,0.913008307,103926.64,conventional,2018,Albany
2018-04-22,1.632454331,2637.22,organic,2018,Albany
2018-04-29,0.751243219,145221.98,conventional,2018,Albany
2018-04-29,1.924022647,2354.12,organic,2018,Albany
2018-05-06,0.942287218,166655.79,conventional,2018,Albany
2018-05-06,1.85511439,2082.1,organic,2018,Albany
2018-05-13,0.880546619,122161.04,conventional,2018,Albany
2018-05-13,1.618336463,3475.07,organic,2018,Albany
2018-05-20,0.776028683,123128.62,conventional,2018,Albany
2018-05-20,1.418795772,4807.79,organic,2018,Albany
2018-05-27,0.886422213,129276.0,conventional,2018,Albany
2018-05-27,0.97653696,6300.67,organic,2018,Albany
2018-06-03,1.304162725,115747.84,conventional,2018,Albany
2018-06-03,1.081308735,5583.18,organic,2018,Albany
2018-06-10,0.781516643,140868.13,conventional,2018,Albany
2018-06-10,1.804657547,2751.91,organic,2018,Albany
2018-06-17,0.912682477,155604.26,conventional,2018,Albany
2018-06-17,1.769411512,2409.01,organic,2018,Albany
2018-06-24,1.288713731,110515.53,conventional,2018,Albany
2018-06-24,1.766656679,2511.67,organic,2018,Albany
2018-07-01,0.91669634,124331.64,conventional,2018,Albany
2018-07-01,1.625684035,3374.6,organic,2018,Albany
2018-07-08,1.416414123,115215.6,conventional,2018,Albany
2018-07-08,1.490467274,3360.24,organic,2018,Albany
2018-07-15,1.021925587,118704.21,conventional,2018,Albany
2018-07-15,1.74477989,2703.04,organic,2018,Albany
2018-07-22,0.95468683,118723.97,conventional,2018,Albany
2018-07-22,1.533173023,3920.62,organic,2018,Albany
2018-07-29,0.931130167,130749.1,conventional,2018,Albany
2018-07-29,1.704742156,2863.69,organic,2018,Albany
2018-08-05,1.068243658,103916.27,conventional,2018,Albany
2018-08-05,1.867631071,2253.67,organic,2018,Albany
2018-08-12,0.874965206,140608.94,conventional,2018,Albany
2018-08-12,1.903642673,1870.87,organic,2018,Albany
2018-08-19,1.533906322,91383.4,conventional,2018,Albany
2018-08-19,1.890210554,2136.77,organic,2018,Albany
2018-08-26,0.95758822,120506.51,conventional,2018,Albany
2018-08-26,1.896331897,1728.2,organic,2018,Albany
2018-09-02,1.657833618,87542.65,conventional,2018,Albany
2018-09-02,1.88222676,2842.28,organic,2018,Albany
2018-09-09,0.92314324,120207.7,conventional,2018,Albany
2018-09-09,1.882187334,2637.76,organic,2018,Albany
2018-09-16,1.52184267,78154.35,conventional,2018,Albany
2018-09-16,1.814090126,2263.7,organic,2018,Albany
2018-09-23,1.546692345,77866.65,conventional,2018,Albany
2018-09-23,1.849340173,2519.68,organic,2018,Albany
2018-09-30,0.87742427,109015.8,conventional,2018,Albany
2018-09-30,1.840248357,2531.11,organic,2018,Albany
2018-10-07,1.507933844,70314.91,conventional,2018,Albany
2018-10-07,1.52882926,3755.1,organic,2018,Albany
2018-10-14,1.1812438,74532.66,conventional,2018,Albany
2018-10-14,1.596477603,3388.71,organic,2018,Albany
2018-10-21,1.324283299,93347.82,conventional,2018,Albany
2018-10-21,1.57108487,2826.78,organic,2018,Albany
2018-10-28,1.336218304,81420.28,conventional,2018,Albany
2018-10-28,1.610903962,3181.2,organic,2018,Albany
2018-11-04,1.373793345,73888.28,conventional,2018,Albany
2018-11-04,1.77206478,2893.4,organic,2018,Albany
2018-11-11,1.109358781,87219.08,conventional,2018,Albany
2018-11-11,1.754262396,2654.81,organic,2018,Albany
2018-11-18,1.127652617,78401.99,conventional,2018,Albany
2018-11-18,1.506096253,4924.47,organic,2018,Albany
2018-11-25,1.117922272,61219.95,conventional,2018,Albany
2018-11-25,1.593241836,2679.13,organic,2018,Albany
2018-12-02,1.614559769,63236.9,conventional,2018,Albany
2018-12-02,1.534744482,4454.26,organic,2018,Albany
2018-12-09,1.512630788,67159.87,conventional,2018,Albany
2018-12-09,1.473100193,3986.97,organic,2018,Albany
2018-12-16,1.004875215,103752.27,conventional,2018,Albany
2018-12-16,1.515731124,3034.26,organic,2018,Albany
2018-12-23,1.037738865,87811.51,conventional,2018,Albany
2018-12-23,1.449564137,3587.03,organic,2018,Albany
2018-12-30,0.862452558,104963.36,conventional,2018,Albany
2018-12-30,1.481511384,2872.83,organic,2018,Albany
2019-01-07,0.921801566,111277.47,conventional,2019,Albany
2019-01-07,1.517705937,4291.27,organic,2019,Albany
2019-01-13,0.906561129,115663.46,conventional,2019,Albany
2019-01-13,1.387891815,5112.4,organic,2019,Albany
2019-01-20,0.998831048,146107.67,conventional,2019,Albany
2019-01-20,1.581582999,3967.84,organic,2019,Albany
2019-01-27,1.052065122,80297.47,conventional,2019,Albany
2019-01-27,1.44123489,3413.69,organic,2019,Albany
2019-02-03,0.798757561,186952.91,conventional,2019,Albany
2019-02-03,1.37347914,3957.36,organic,2019,Albany
2019-02-10,0.882870237,109116.23,conventional,2019,Albany
2019-02-10,1.333021047,3889.78,organic,2019,Albany
2019-02-17,1.039362128,93261.92,conventional,2019,Albany
2019-02-17,1.446731462,3438.79,organic,2019,Albany
2019-02-24,0.880905745,114022.18,conventional,2019,Albany
2019-02-24,1.47638697,3559.86,organic,2019,Albany
2019-03-03,1.08048977,95694.77,conventional,2019,Albany
2019-03-03,1.313802977,5101.69,organic,2019,Albany
2019-03-10,0.821932997,157968.18,conventional,2019,Albany
2019-03-10,1.285681183,4986.52,organic,2019,Albany
2019-03-17,1.049817661,95303.66,conventional,2019,Albany
2019-03-17,1.355184624,4548.87,organic,2019,Albany
2019-03-24,0.909840811,138460.47,conventional,2019,Albany
2019-03-24,1.374180302,4195.16,organic,2019,Albany
2019-03-31,1.044839841,99901.1,conventional,2019,Albany
2019-03-31,1.744772394,2507.56,organic,2019,Albany
2019-04-07,0.839517566,145373.38,conventional,2019,Albany
2019-04-07,1.749032848,2609.52,organic,2019,Albany
2019-04-14,1.132011896,88281.25,conventional,2019,Albany
2019-04-14,1.655638543,4166.59,organic,2019,Albany
2019-04-21,1.475811756,94805.51,conventional,2019,Albany
2019-04-21,2.15471281,2332.91,organic,2019,Albany
2019-04-28,1.542950896,79953.06,conventional,2019,Albany
2019-04-28,2.078387448,2135.86,organic,2019,Albany
2019-05-05,1.229378195,151104.57,conventional,2019,Albany
2019-05-05,2.10815155,2307.11,organic,2019,Albany
2019-05-12,1.491083581,107711.42,conventional,2019,Albany
2019-05-12,1.963674285,3268.27,organic,2019,Albany
2019-05-19,1.636085987,120344.14,conventional,2019,Albany
2019-05-19,1.830889252,2858.88,organic,2019,Albany
2019-05-26,1.605431935,108192.36,conventional,2019,Albany
2019-05-26,2.088800737,2454.75,organic,2019,Albany
2019-06-02,1.604726281,101317.05,conventional,2019,Albany
2019-06-02,2.126091667,1942.66,organic,2019,Albany
2019-06-09,1.653283495,142479.52,conventional,2019,Albany
2019-06-09,2.15899504,2042.31,organic,2019,Albany
2019-06-16,1.325531453,129268.16,conventional,2019,Albany
2019-06-16,2.142838908,2483.27,organic,2019,Albany
2019-06-23,1.58145548,121184.28,conventional,2019,Albany
2019-06-23,2.043104535,1978.19,organic,2019,Albany
2019-06-30,1.505042065,100888.62,conventional,2019,Albany
2019-06-30,1.960179895,2448.43,organic,2019,Albany
2019-07-07,1.557649926,105531.44,conventional,2019,Albany
2019-07-07,1.823220787,2588.39,organic,2019,Albany
2019-07-14,1.525633873,100463.81,conventional,2019,Albany
2019-07-14,1.884061012,2325.97,organic,2019,Albany
2019-07-21,1.571836356,92779.96,conventional,2019,Albany
2019-07-21,1.988073247,1909.94,organic,2019,Albany
2019-07-28,1.653728266,86019.56,conventional,2019,Albany
2019-07-28,2.020241428,2051.3,organic,2019,Albany
2019-08-04,1.603503504,87358.89,conventional,2019,Albany
2019-08-04,2.118327346,2438.94,organic,2019,Albany
2019-08-11,1.533176947,91043.36,conventional,2019,Albany
2019-08-11,2.192712582,2148.95,organic,2019,Albany
2019-08-18,1.437172984,100921.16,conventional,2019,Albany
2019-08-18,2.053086005,1805.16,organic,2019,Albany
2019-08-25,1.340949267,91924.84,conventional,2019,Albany
2019-08-25,2.305367827,1630.34,organic,2019,Albany
2019-09-01,1.471590963,99262.47,conventional,2019,Albany
2019-09-01,2.249685048,1796.47,organic,2019,Albany
2019-09-08,1.479116149,97455.83,conventional,2019,Albany
2019-09-08,2.193819509,2054.75,organic,2019,Albany
2019-09-15,1.560548123,104200.57,conventional,2019,Albany
2019-09-15,1.512075303,3520.12,organic,2019,Albany
2019-09-22,1.335099247,86962.97,conventional,2019,Albany
2019-09-22,1.66097083,2748.09,organic,2019,Albany
2019-09-29,1.363350506,141190.07,conventional,2019,Albany
2019-09-29,1.683810422,2387.03,organic,2019,Albany
2019-10-06,1.242837471,102576.53,conventional,2019,Albany
2019-10-06,1.462275829,3528.96,organic,2019,Albany
2019-10-13,1.45282281,86564.48,conventional,2019,Albany
2019-10-13,1.564374863,2736.69,organic,2019,Albany
2019-10-20,1.287874788,100855.38,conventional,2019,Albany
2019-10-20,1.653045453,2238.86,organic,2019,Albany
2019-10-27,1.351592831,108087.68,conventional,2019,Albany
2019-10-27,1.867637962,1817.17,organic,2019,Albany
2019-11-03,1.224583196,78202.43,conventional,2019,Albany
2019-11-03,1.814520316,2295.48,organic,2019,Albany
2019-11-10,1.200986894,92291.92,conventional,2019,Albany
2019-11-10,1.652084228,2563.82,organic,2019,Albany
2019-11-17,1.172488461,124046.5,conventional,2019,Albany
2019-11-17,1.664383383,2258.35,organic,2019,Albany
2019-11-24,1.174363573,82650.15,conventional,2019,Albany
2019-11-24,1.943497425,2080.61,organic,2019,Albany
